ID,Node1,Node2,Length,Diameter,Roughness,MinorLoss,Status
L1014,N1008,N1007,74.24,80,80.91,0,OPEN
L1023,N1008,N22,8.15,80,95.14,0,OPEN
L1024,N22,N1017,72.34,80,86.86,0,OPEN
L1025,N1018,N1017,84.07,80,101.44,0,OPEN
L15,N28,N29,113.57,80,116.41,0,OPEN
L16,N25,N30,74.28,80,117.69,0,OPEN
L200,N250,N244,93.29,80,86.61,0,OPEN
L2029,N1325,N2022,84.19,80,97.78,0,OPEN
L2030,N2022,N2023,185.44,80,117.81,0,OPEN
L3121,N1001,N999,137.25,80,91.68,0,OPEN
L504,N41,N42,72.75,80,85.74,0,OPEN
L511,N47,N551,71.84,80,91.13,0,OPEN
L530,N569,N551,17.33,80,118.68,0,OPEN
L531,N569,N561,77.31,80,93.45,0,OPEN
L658,N674,N682,181.02,80,81.08,0,OPEN
L714,N736,N735,94.99,80,113.33,0,OPEN
L715,N735,N737,33.97,80,88.1,0,OPEN
L716,N737,N738,20.84,80,81.08,0,OPEN
L717,N738,N682,39.14,80,81.79,0,OPEN
L735,N736,N758,94.02,80,80.25,0,OPEN
L736,N759,N76,98.47,80,83.69,0,OPEN
L737,N76,N758,81.36,80,91.52,0,OPEN
L768,N759,N785,67.45,80,105.72,0,OPEN
L770,N785,N786,173.74,80,112,0,OPEN
L771,N780,N786,27.49,80,97.54,0,OPEN
L772,N30,N780,43.78,80,84.78,0,OPEN
L806,N28,N802,81.98,80,108.49,0,OPEN
L807,N802,N25,6.1,80,84.09,0,OPEN
L811,N820,N29,79.24,80,84.52,0,OPEN
L878,N829,N860,17,80,89.38,0,OPEN
L879,N829,N881,29.04,80,106.36,0,OPEN
L880,N860,N879,9.44,80,94.59,0,OPEN
L881,N874,N879,92.03,80,86.15,0,OPEN
L882,N835,N836,14.5,80,90.45,0,OPEN
L883,N881,N835,35.69,80,102.13,0,OPEN
L885,N877,N883,57.38,80,112.14,0,OPEN
L886,N883,N884,136.59,80,105.46,0,OPEN
L938,N940,N939,130.03,80,89.87,0,OPEN
L943,N943,N945,138.68,80,110.96,0,OPEN
L952,N951,N952,42.58,80,93.36,0,OPEN
L989,N12,N982,42.73,80,105.46,0,OPEN
L990,N982,N983,41.56,80,112.35,0,OPEN
L992,N985,N986,29.39,80,111.52,0,OPEN
L993,N983,N985,27.3,80,105.18,0,OPEN
L2253,N2267,N2268,9.12,90,90.42,0,OPEN
L2314,N2359,N2360,175.64,90,83.56,0,OPEN
L2315,N2360,N2361,8.5,90,98.36,0,OPEN
L2316,N2362,N2363,30.76,90,91.01,0,OPEN
L2317,N2363,N2364,54.24,90,120,0,OPEN
L2318,N2364,N2365,9.34,90,85.38,0,OPEN
L2319,N2364,N2366,43.93,90,100.5,0,OPEN
L2320,N2361,N2367,294.1,90,88.68,0,OPEN
L2333,N2379,N2380,7.73,90,88.87,0,OPEN
L2334,N2381,N2382,8.68,90,84.03,0,OPEN
L2335,N2383,N2384,19.27,90,107.56,0,OPEN
L2336,N2267,N2385,10.75,90,83.43,0,OPEN
L2337,N2386,N2387,11.52,90,84.95,0,OPEN
L2439,N2524,N2525,115.03,90,85.54,0,OPEN
L2440,N2526,N2527,117.49,90,112.48,0,OPEN
L2441,N2528,N2529,90.7,90,106.01,0,OPEN
L2442,N2530,N2531,94.26,90,116.02,0,OPEN
L2510,N2360,N2576,3.61,90,110.83,0,OPEN
L2511,N2361,N2362,39.04,90,104.27,0,OPEN
L2512,N2362,N2577,9.93,90,99.22,0,OPEN
L2513,N2363,N2578,8.85,90,98.8,0,OPEN
L2637,N2622,N2624,23.97,90,85.47,0,OPEN
L2638,N2622,N2625,233.65,90,94.78,0,OPEN
L2640,N2628,N2626,31.27,90,88.59,0,OPEN
L2643,N2630,N2631,9.55,90,83.48,0,OPEN
L2644,N2632,N2631,26.46,90,82.44,0,OPEN
L2645,N2631,N2629,270.63,90,111.03,0,OPEN
L2647,N2383,N2633,7.91,90,91.47,0,OPEN
L2648,N2634,N2383,169.6,90,97.68,0,OPEN
L2650,N2621,N2635,305.92,90,114.12,0,OPEN
L2652,N2637,N2638,23.14,90,107.54,0,OPEN
L2653,N2620,N2638,3.18,90,95.82,0,OPEN
L2654,N2639,N2640,29.4,90,107.17,0,OPEN
L2655,N2638,N2640,111.61,90,93.54,0,OPEN
L2656,N2640,N2636,185.98,90,112.99,0,OPEN
L2657,N2641,N2376,286.7,90,87.61,0,OPEN
L2662,N2618,N2642,149.05,90,80.78,0,OPEN
L2663,N2617,N2643,165.99,90,118.63,0,OPEN
L2665,N2616,N2380,114.67,90,108.29,0,OPEN
L2666,N2380,N2267,95.22,90,83.55,0,OPEN
L2669,N2646,N2645,12.77,90,98.66,0,OPEN
L2676,N2615,N2382,130.53,90,97.63,0,OPEN
L2677,N2382,N2647,113.59,90,93.71,0,OPEN
L2678,N2614,N2648,254.06,90,91.02,0,OPEN
L2679,N2386,N2613,244.78,90,102.85,0,OPEN
L2680,N2386,N2651,29.98,90,109.05,0,OPEN
L2683,N2652,N2644,49.79,90,94.77,0,OPEN
L2684,N2653,N2652,8.02,90,116.34,0,OPEN
L2685,N2654,N2653,48.38,90,97.1,0,OPEN
L2686,N2655,N2654,8.51,90,117.91,0,OPEN
L2687,N2656,N2655,204.52,90,108.28,0,OPEN
L2688,N2657,N2656,8.56,90,116.11,0,OPEN
L2689,N2658,N2657,48.38,90,109.88,0,OPEN
L2690,N2649,N2659,50.82,90,109.75,0,OPEN
L2691,N2659,N2658,8.19,90,117.13,0,OPEN
L2692,N2659,N2652,126.74,90,93.25,0,OPEN
L2693,N2658,N2653,125.19,90,98.73,0,OPEN
L2694,N2654,N2657,117.66,90,93.53,0,OPEN
L2695,N2655,N2656,116.16,90,112.25,0,OPEN
L2709,N2258,N2397,26.71,90,93.03,0,OPEN
L2711,N2391,N2665,27.27,90,109.05,0,OPEN
L2712,N2391,N2392,18.24,90,104.65,0,OPEN
L2714,N2393,N2388,58.6,90,100.69,0,OPEN
L2717,N2260,N2259,53.11,90,111.95,0,OPEN
L2720,N2398,N2390,63.08,90,109.02,0,OPEN
L2723,N2389,N2260,161.47,90,91.37,0,OPEN
L2954,N2528,N2768,254.56,90,84.99,0,OPEN
L2955,N2528,N2530,7.96,90,92.78,0,OPEN
L2956,N2529,N2531,8.37,90,101.31,0,OPEN
L2957,N2531,N2769,81.29,90,86.48,0,OPEN
L2958,N2524,N2527,7.29,90,91.05,0,OPEN
L2959,N2527,N2770,82.76,90,84.02,0,OPEN
L2960,N2526,N2525,7.33,90,112.46,0,OPEN
L2961,N2525,N2524,295.92,90,107.24,0,OPEN
L2962,N2770,N2769,3.3,90,81.35,0,OPEN
L2963,N2771,N2772,3.01,90,115.54,0,OPEN
L2964,N2772,N2530,80.68,90,88.49,0,OPEN
L2965,N2771,N2526,81.71,90,104.62,0,OPEN
L2966,N2769,N2772,101.2,90,90.59,0,OPEN
L2967,N2770,N2771,101.44,90,110.88,0,OPEN
L2968,N2768,N1968,8.51,90,97.16,0,Open
L2969,N2768,N2529,99.34,90,102.82,0,OPEN
L1034,N1018,N10,8.49,90,113.12,0,OPEN
L1041,N1035,N1033,73.88,90,104.88,0,OPEN
L1052,N1055,N1035,177.7,90,101.5,0,OPEN
L1069,N1079,N1080,11.95,90,119.8,0,OPEN
L1093,N9,N1100,17.91,90,85.17,0,OPEN
L1156,N1152,N1134,30.06,90,100.16,0,Closed
L1169,N1164,N1165,42,90,106.55,0,OPEN
L1187,N1186,N1185,91.65,90,87.92,0,OPEN
L1188,N1185,N1182,7.85,90,87.04,0,OPEN
L1189,N1181,N1169,91.54,90,105.06,0,OPEN
L1190,N1178,N1181,7.77,90,102.6,0,OPEN
L1191,N1182,N1178,92.27,90,94.89,0,OPEN
L1192,N1173,N1164,8.11,90,87.34,0,OPEN
L1193,N1172,N1173,62.28,90,94.61,0,OPEN
L1194,N1169,N1172,7.71,90,96.88,0,OPEN
L1226,N1214,N1213,94.27,90,99.4,0,OPEN
L1227,N1191,N1214,94.91,90,106.97,0,OPEN
L1228,N1214,N1215,167.1,90,110.46,0,OPEN
L1254,N1237,N1234,72.7,90,105.06,0,OPEN
L1256,N1239,N1240,27.81,90,110.57,0,OPEN
L1257,N1240,N1241,41.21,90,87.82,0,OPEN
L1263,N1062,N1186,8.33,90,96.8,0,OPEN
L1288,N1274,N1275,21.71,90,82.41,0,OPEN
L1289,N1080,N1276,16.37,90,108.33,0,OPEN
L1291,N1276,N1275,73.49,90,100.13,0,OPEN
L1297,N1275,N1282,88.46,90,119.01,0,OPEN
L1298,N1278,N1079,19.86,90,83.97,0,OPEN
L1299,N1269,N1278,95.77,90,99.9,0,OPEN
L1301,N1283,N1269,31.06,90,103.07,0,OPEN
L1327,N1305,N1306,51.95,90,106.27,0,OPEN
L1328,N1307,N1308,71.02,90,84.42,0,OPEN
L1329,N1308,N1305,99.6,90,86.32,0,OPEN
L1814,N1810,N1811,122.45,90,89.55,0,OPEN
L1822,N1803,N1816,334.86,90,100.37,0,OPEN
L2951,N1816,N1867,290.44,90,119.44,0,OPEN
L3080,N1202,N1203,222.97,90,90.08,0,OPEN
L3086,N2805,N2802,69.84,90,85.1,0,OPEN
L3088,N2800,N2805,70.52,90,109.92,0,OPEN
L3089,N2798,N2800,68.72,90,112.38,0,OPEN
L3092,N2809,N1239,93.6,90,90.2,0,OPEN
L3093,N2810,N2798,129.94,90,91.46,0,OPEN
L3095,N2809,N2810,15.37,90,98.67,0,OPEN
L3097,N1224,N1237,79.31,90,82.33,0,OPEN
L3099,N1033,N2813,146.63,90,91,0,OPEN
L3117,N415,N538,155.21,90,88.97,0,OPEN
L313,N361,N181,81.2,90,115.67,0,OPEN
L364,N410,N411,3.66,90,116.2,0,OPEN
L487,N529,N50,8.53,90,84.01,0,OPEN
L488,N529,N530,75.17,90,109.72,0,OPEN
L495,N537,N532,92.33,90,106.38,0,OPEN
L496,N538,N539,15.41,90,98.19,0,OPEN
L5,N9,N10,127.49,90,103.18,0,OPEN
L554,N583,N584,205.88,90,112.8,0,OPEN
L555,N181,N583,90.77,90,89.12,0,OPEN
L559,N590,N583,102.4,90,119.96,0,OPEN
L560,N583,N591,17.1,90,96.39,0,OPEN
L561,N591,N592,11.44,90,117.32,0,OPEN
L572,N590,N603,8.42,90,97.62,0,OPEN
L573,N603,N600,84.12,90,91.77,0,OPEN
L1406,N1377,N1383,216.97,90,81.17,0,OPEN
L1419,N1391,N1402,64.97,90,87.31,0,OPEN
L1421,N1402,N1403,76.43,90,86.65,0,OPEN
L1422,N1403,N1401,44.14,90,89.33,0,OPEN
L1423,N1401,N1399,57.14,90,94.06,0,OPEN
L1543,N1520,N1521,423.61,90,107.42,0,OPEN
L1544,N1521,N1522,106.97,90,94.89,0,Closed
L1599,N1572,N1581,143.99,90,109.72,0,OPEN
L1600,N1579,N1581,68.4,90,99.11,0,OPEN
L1602,N1582,N1583,179.45,90,118.99,0,OPEN
L1605,N1582,N1586,207.34,90,85.71,0,OPEN
L1615,N1596,N1597,271.47,90,87.49,0,OPEN
L1617,N1598,N1600,52.53,90,96.32,0,OPEN
L1619,N1600,N1602,23.96,90,86.8,0,OPEN
L1949,N1784,N1950,170.96,90,102.12,0,OPEN
L2306,N1670,N2350,30.44,90,90.68,0,OPEN
L2425,N1597,N2506,4.85,90,103.53,0,OPEN
L2469,N1383,N2496,160.06,90,87.53,0,OPEN
L2472,N2496,N1385,42.6,90,87.71,0,OPEN
L2475,N1399,N2557,76.58,90,118.67,0,OPEN
L2604,N1597,N1598,7.7,90,92.54,0,OPEN
L2699,N2662,N2404,6.76,90,110.86,0,OPEN
L2700,N2404,N2405,31.65,90,93.77,0,OPEN
L2702,N2406,N2407,49.43,90,101.94,0,OPEN
L2704,N2408,N2409,50.99,90,113.99,0,OPEN
L2705,N2410,N2411,68.8,90,99.73,0,OPEN
L2707,N2412,N2396,41.33,90,112.48,0,OPEN
L2724,N2668,N2403,52.17,90,88.95,0,OPEN
L2748,N2521,N1617,3.54,90,92.36,0,OPEN
L2749,N2521,N2683,225.09,90,97.21,0,OPEN
L2753,N2685,N1622,45.06,90,116.42,0,OPEN
L2898,N2726,N1744,67.72,90,104.17,0,OPEN
L1004,N997,N72,5.36,100,96.92,0,Closed
L109,N146,N150,66.55,100,93.23,0,OPEN
L110,N150,N152,50.28,100,107.46,0,OPEN
L112,N145,N146,24.83,100,101.93,0,OPEN
L1136,N981,N820,149.25,100,95.57,0,OPEN
L115,N155,N145,4.07,100,101.82,0,OPEN
L116,N75,N155,57.59,100,88.53,0,OPEN
L119,N159,N74,55.94,100,118.26,0,OPEN
L121,N161,N159,7.65,100,83.98,0,OPEN
L123,N163,N161,5.18,100,94.17,0,OPEN
L125,N165,N163,50.91,100,108.64,0,OPEN
L126,N166,N165,8.42,100,118.1,0,OPEN
L127,N135,N166,44.8,100,114.78,0,OPEN
L157,N203,N202,4.7,100,104.16,0,OPEN
L160,N203,N207,86.54,100,119.94,0,OPEN
L161,N207,N208,48.81,100,110.57,0,OPEN
L1655,N1509,N1646,75.77,100,113.43,0,OPEN
L1658,N1650,N1646,66.1,100,95.22,0,OPEN
L1659,N1650,N1651,105.09,100,109.45,0,OPEN
L1660,N1509,N1652,64.36,100,95.19,0,OPEN
L1661,N1652,N1653,46.15,100,83.04,0,OPEN
L1707,N1695,N1696,43.16,63,103.77,0,OPEN
L1712,N1689,N1701,26.62,100,98.9,0,OPEN
L1714,N1701,N1704,97.2,100,94.85,0,OPEN
L1737,N1306,N1728,250.01,100,107.87,0,OPEN
L178,N225,N226,11.35,100,117.2,0,OPEN
L1787,N1780,N1785,171.27,100,103.83,0,OPEN
L179,N225,N227,46.41,100,97.94,0,OPEN
L180,N227,N228,8.65,100,101.97,0,OPEN
L186,N234,N232,12.86,100,107.16,0,OPEN
L187,N235,N234,81.31,100,97.81,0,OPEN
L188,N236,N235,24.27,100,109.15,0,OPEN
L190,N238,N236,162.13,100,114.75,0,OPEN
L1910,N1908,N1909,381.68,100,116.26,0,OPEN
L195,N244,N245,110.04,100,82.09,0,OPEN
L1963,N1727,N1729,24.22,100,97.22,0,OPEN
L197,N247,N244,6.56,100,117.17,0,OPEN
L198,N248,N247,146.3,100,96.27,0,OPEN
L203,N248,N253,51.5,100,113.11,0,OPEN
L205,N253,N255,80.78,100,114.24,0,OPEN
L2053,N256,N2045,185.45,100,116.37,0,OPEN
L206,N255,N256,2.12,100,102.14,0,OPEN
L21,N38,N39,199.76,100,90.31,0,OPEN
L2195,N1957,N1768,74.31,110,111.13,0,OPEN
L235,N228,N286,63.01,100,98.39,0,OPEN
L238,N286,N135,8.86,100,107.21,0,OPEN
L2947,N1704,N1702,86.02,100,102.69,0,OPEN
L2996,N1909,N2357,111.89,100,99.97,0,OPEN
L2998,N2357,N1910,8.59,100,90.02,0,OPEN
L3068,N73,N2795,670.17,100,100.96,0,OPEN
L3145,N245,N238,31.32,100,107.34,0,OPEN
L3167,N208,N220,23.51,100,82.78,0,OPEN
L34,N43,N44,16.67,100,113.58,0,OPEN
L40,N72,N73,188.24,100,94.4,0,OPEN
L41,N74,N75,3.4,100,99.97,0,OPEN
L422,N39,N470,8.25,100,110.07,0,OPEN
L505,N544,N43,362.67,100,89.39,0,OPEN
L6,N11,N12,158.89,100,82.49,0,OPEN
L769,N470,N785,51.96,100,113.4,0,OPEN
L868,N857,N858,8.02,100,110.34,0,OPEN
L869,N857,N855,72.09,100,89.67,0,OPEN
L870,N858,N859,58.03,100,95.97,0,OPEN
L871,N859,N861,8.98,100,109.34,0,OPEN
L872,N861,N874,70.67,100,107.96,0,OPEN
L874,N874,N876,14.47,100,89.57,0,OPEN
L875,N877,N876,128.41,100,112.32,0,OPEN
L919,N921,N919,152.48,100,83.37,0,OPEN
L936,N937,N938,147.04,100,119.41,0,OPEN
L937,N939,N937,11.64,100,107.4,0,OPEN
L940,N942,N938,42.95,100,102.54,0,OPEN
L941,N942,N943,127.57,100,99.99,0,OPEN
L942,N943,N944,64.34,100,104.07,0,OPEN
L968,N909,N965,178.16,100,89.82,0,OPEN
L969,N965,N939,256.4,100,110.51,0,OPEN
L988,N12,N1143,105.81,100,107.76,0,OPEN
L1058,N1057,N1058,29.51,110,106.52,0,OPEN
L1198,N1060,N1053,61.69,110,95.11,0,OPEN
L980,N152,N154,5.46,110,118.81,0,OPEN
L2235,N2244,N2245,21.95,110,118.19,0,OPEN
L2236,N2246,N2247,28.04,110,116.82,0,OPEN
L2247,N2258,N2259,6.63,110,101.23,0,OPEN
L2252,N2265,N2266,36.61,110,102.86,0,OPEN
L2321,N2247,N2368,56.71,110,88.4,0,OPEN
L2322,N2247,N2369,7.6,110,90.83,0,OPEN
L2343,N2388,N2389,6.19,110,88.13,0,OPEN
L2344,N2390,N2391,6.02,110,112.43,0,OPEN
L2345,N2392,N2393,6.76,110,116.4,0,OPEN
L2346,N2394,N2395,6.85,110,92.09,0,OPEN
L2347,N2396,N2397,13.04,110,105.29,0,OPEN
L2350,N2400,N2402,13.18,110,118.64,0,OPEN
L2351,N2403,N2404,12.57,110,115.78,0,OPEN
L2352,N2405,N2406,6.73,110,104.61,0,OPEN
L2353,N2407,N2408,6.68,110,100.12,0,OPEN
L2354,N2409,N2410,6.61,110,85.16,0,OPEN
L2355,N2411,N2412,6.33,110,114.3,0,OPEN
L2412,N2494,N1800,70.1,110,97.31,0,OPEN
L2639,N2626,N2627,137.59,110,103.63,0,OPEN
L2641,N2629,N2626,10.79,110,116.82,0,OPEN
L2642,N2630,N2629,76.47,110,108,0,OPEN
L2646,N2630,N2633,32.63,110,116.67,0,OPEN
L2649,N2633,N2635,104.67,110,86.47,0,OPEN
L2651,N2635,N2636,8.9,110,99.27,0,OPEN
L2658,N2636,N2641,41.13,110,104.37,0,OPEN
L2659,N2641,N2619,13.96,110,105.39,0,OPEN
L2660,N2642,N2619,143.17,110,102.21,0,OPEN
L2661,N2643,N2642,28.36,110,82.23,0,OPEN
L2664,N2266,N2385,49.56,110,91.32,0,OPEN
L2667,N2385,N2644,41.21,110,95.26,0,OPEN
L2668,N2644,N2645,20.91,110,98.58,0,OPEN
L2670,N2645,N2647,36.22,110,92.43,0,OPEN
L2671,N2647,N2648,41.74,110,110.91,0,OPEN
L2672,N2648,N2387,8.12,110,109.42,0,OPEN
L2673,N2387,N2649,28.95,110,94.92,0,OPEN
L2674,N2649,N2650,5.09,110,91.7,0,OPEN
L2675,N2650,N2399,9.12,110,105.94,0,OPEN
L2681,N2375,N2650,249.66,110,95,0,OPEN
L3158,N2369,N2828,122.98,110,85.58,0,OPEN
L3159,N2829,N2244,29.11,110,109.34,0,OPEN
L3160,N2244,N2828,121.64,110,119.96,0,OPEN
L3161,N2828,N2830,117.83,110,109.69,0,OPEN
L3162,N2369,N2831,30.86,110,105.78,0,OPEN
L100,N139,N140,181.88,110,105.09,0,OPEN
L102,N140,N142,186.61,110,98.87,0,OPEN
L103,N143,N139,90.19,110,96.49,0,OPEN
L104,N143,N144,46.54,110,108.99,0,OPEN
L1046,N1045,N1046,222.02,110,96.03,0,OPEN
L1050,N1051,N1052,134.74,110,100.36,0,OPEN
L1051,N1053,N1054,8.19,110,116.65,0,OPEN
L1056,N1061,N1062,80.87,110,83.72,0,OPEN
L1160,N1158,N1063,197.7,110,113.97,0,OPEN
L1161,N1046,N1049,49.55,110,102.01,0,OPEN
L1165,N1058,N1055,118.65,110,100.9,0,OPEN
L1170,N1166,N1167,7.39,110,92.74,0,OPEN
L1171,N1042,N1168,65.45,110,103.62,0,OPEN
L1172,N1168,N1044,8.11,110,84.81,0,OPEN
L1173,N1044,N1158,52.35,110,93.71,0,OPEN
L1174,N1158,N1052,44.94,110,98.16,0,OPEN
L1200,N1054,N1063,10.85,110,108.02,0,OPEN
L1261,N1244,N1187,359.02,110,108.82,0,OPEN
L1270,N1252,N1254,50.85,110,108.73,0,OPEN
L1272,N1254,N1256,35.88,110,105.26,0,OPEN
L1286,N1273,N1258,52.88,110,100.14,0,OPEN
L1287,N1257,N1274,85.68,110,84.86,0,OPEN
L1507,N1464,N1487,289.59,110,113.35,0,OPEN
L1508,N1487,N1488,62.5,110,92.32,0,OPEN
L1559,N1537,N1538,671.45,110,118.17,0,OPEN
L1624,N1538,N1607,300.59,110,87.9,0,OPEN
L1913,N1262,N1263,12.38,110,84.76,0,OPEN
L1916,N1918,N1914,12.74,110,116.32,0,OPEN
L1985,N142,N969,196.46,110,111.66,0,OPEN
L2413,N1369,N1346,225.45,110,111.19,0,Open
L2892,N1488,N1491,214.88,110,92.45,0,OPEN
L294,N338,N339,15.07,110,90.36,0,OPEN
L3006,N1274,N1273,30.53,110,91.09,0,OPEN
L3011,N1263,N1918,237.8,110,85.27,0,OPEN
L3012,N1914,N1917,96.04,110,92.33,0,OPEN
L3096,N1224,N2809,17.91,110,114.84,0,OPEN
L3100,N1049,N1052,50.29,110,106.66,0,OPEN
L3101,N1167,N1171,61.38,110,116.98,0,OPEN
L3102,N1170,N1180,91.76,110,82.69,0,OPEN
L3103,N1171,N1170,8.19,110,115.9,0,OPEN
L3104,N1180,N1179,7.99,110,107.39,0,OPEN
L3105,N1175,N1183,38.28,110,106.48,0,OPEN
L3106,N1179,N1175,54.14,110,102.01,0,OPEN
L3107,N1183,N1184,7.79,110,112.17,0,OPEN
L3108,N1184,N1042,26.2,110,116.14,0,OPEN
L3157,N2828,N143,7.7,110,96.7,0,OPEN
L3163,N129,N2828,197.8,110,84.83,0,OPEN
L590,N620,N614,161.78,110,109.21,0,OPEN
L592,N623,N624,255.19,110,89.72,0,OPEN
L593,N623,N625,11.76,110,110.68,0,OPEN
L594,N626,N625,136.96,110,116.85,0,OPEN
L605,N626,N634,100.82,110,117.78,0,OPEN
L606,N634,N635,78.59,110,95.16,0,OPEN
L645,N624,N596,49.02,110,106.97,0,OPEN
L646,N620,N624,126.44,110,108.95,0,OPEN
L915,N917,N916,166.35,110,119.93,0,OPEN
L920,N922,N919,491.17,110,109.29,0,OPEN
L927,N912,N929,419.05,110,100.98,0,OPEN
L929,N929,N931,64.31,110,117.82,0,OPEN
L950,N944,N951,65.32,110,88.43,0,OPEN
L951,N914,N951,67.32,110,101.39,0,OPEN
L1035,N1026,N1027,32.2,110,86.73,0,OPEN
L1368,N1348,N1349,47.01,110,82.72,0,OPEN
L1371,N1352,N1351,194.45,110,82.47,0,OPEN
L1376,N1349,N1357,41.35,110,115.66,0,OPEN
L1377,N1358,N1356,107.48,110,118.63,0,OPEN
L1380,N1352,N1356,201.31,110,108.62,0,OPEN
L1381,N1352,N1361,51.99,110,96.68,0,OPEN
L1382,N1361,N1362,112.73,110,93.23,0,OPEN
L1387,N1362,N1366,89.81,110,89.57,0,OPEN
L1389,N1366,N1367,116.85,110,108.79,0,OPEN
L1391,N1367,N1369,81.35,110,116.42,0,OPEN
L1394,N1372,N1373,373.79,110,88.35,0,OPEN
L1397,N1373,N1376,289.46,110,119.89,0,OPEN
L1398,N1376,N1377,111.66,110,112.59,0,OPEN
L1399,N1377,N1378,76.35,110,118.89,0,OPEN
L1401,N1378,N1380,99.49,110,102.27,0,OPEN
L1402,N1380,N1381,139.65,110,109.59,0,OPEN
L1409,N1381,N1389,22.88,110,117.91,0,OPEN
L1410,N1390,N1391,232.2,110,116.45,0,OPEN
L1411,N1392,N1393,44.97,110,90.61,0,OPEN
L1413,N1394,N1396,64.21,110,102.63,0,OPEN
L1415,N1396,N1398,228.83,110,102.29,0,OPEN
L1433,N1410,N1412,105.07,110,93.24,0,OPEN
L1457,N1391,N1392,34.35,110,105.12,0,OPEN
L1462,N1442,N1443,35.97,110,113.91,0,OPEN
L1463,N1443,N1444,119.32,110,107.5,0,OPEN
L1511,N1491,N1492,76.9,110,102.25,0,OPEN
L1525,N1505,N1506,47.58,110,90.34,0,OPEN
L1526,N1506,N1507,86.45,110,107.06,0,OPEN
L1527,N1508,N1509,222.09,110,85.31,0,OPEN
L1528,N1508,N1507,3.94,110,82.93,0,OPEN
L1532,N1505,N1513,94.73,110,96.26,0,OPEN
L1534,N1513,N1515,61.53,110,109.52,0,OPEN
L1536,N1515,N1493,116.16,110,115.56,0,OPEN
L1557,N1520,N1536,74.06,110,111.22,0,OPEN
L1558,N1536,N1537,177.82,110,113.39,0,OPEN
L1564,N1543,N1544,60.69,110,117.12,0,OPEN
L1565,N1544,N1545,26.9,110,110.14,0,OPEN
L1568,N1548,N1546,22.09,110,91.01,0,OPEN
L1569,N1546,N1549,324.21,110,88.74,0,OPEN
L1571,N1527,N1543,198.16,110,97.17,0,OPEN
L1574,N1507,N1553,413.51,110,93.33,0,OPEN
L1577,N1556,N1557,27.84,110,100.27,0,OPEN
L1579,N1557,N1559,109.12,110,106.77,0,OPEN
L1581,N1559,N1561,75.71,110,113.4,0,OPEN
L1592,N1548,N1574,122.32,110,89.18,0,OPEN
L1596,N1569,N1578,241.06,110,87.7,0,OPEN
L1597,N1578,N1579,183.62,110,106.97,0,OPEN
L1601,N1578,N1582,307.8,110,108.02,0,OPEN
L1633,N1618,N1620,55.14,110,92.23,0,OPEN
L1634,N1621,N1622,7.28,110,83.15,0,OPEN
L1635,N1623,N1624,58.22,110,82.87,0,OPEN
L1636,N1624,N1625,171.36,110,89.89,0,OPEN
L1650,N1639,N1641,123.03,110,104.44,0,OPEN
L1652,N1641,N1643,41.96,110,84.84,0,OPEN
L1654,N1644,N1645,28.92,110,86.93,0,OPEN
L1664,N1651,N1027,118.01,110,108.56,0,OPEN
L1689,N1677,N1678,133.67,110,95.25,0,OPEN
L1854,N1849,N1850,34.88,110,100.9,0,OPEN
L1859,N1854,N1855,255.84,110,83.35,0,OPEN
L1883,N1878,N1880,162.3,110,92.43,0,OPEN
L1885,N1880,N1882,56.12,110,97.23,0,OPEN
L1888,N1882,N1885,105.95,110,103.36,0,OPEN
L1889,N1885,N1886,118.61,110,86.59,0,OPEN
L1890,N1886,N1887,67.71,110,103.39,0,OPEN
L1891,N1887,N1888,65.72,110,97.45,0,OPEN
L1892,N1888,N1889,153.54,110,114.13,0,OPEN
L1897,N1889,N1894,75.41,110,83.85,0,OPEN
L1951,N1574,N1545,329.72,110,94.05,0,OPEN
L1956,N1479,N1956,372.32,110,114.05,0,OPEN
L1957,N1956,N1957,100.72,110,84.18,0,OPEN
L2210,N2209,N2210,242.86,110,84.51,0,OPEN
L2214,N1421,N2216,64.89,110,90.08,0,OPEN
L2218,N2221,N2222,135.74,110,117.81,0,OPEN
L2229,N1430,N2236,82.51,110,101.14,0,OPEN
L2232,N2239,N2240,166.42,110,113.46,0,OPEN
L2254,N2269,N2270,29.65,110,89.66,0,OPEN
L2284,N2313,N2314,45.9,110,108.54,0,OPEN
L2293,N2327,N2328,11.99,110,88.93,0,OPEN
L2294,N2329,N2330,10.15,110,109.46,0,OPEN
L2300,N2341,N2342,19.05,110,104.89,0,OPEN
L2301,N2342,N2343,18.34,110,112.91,0,OPEN
L2304,N2348,N1620,5.68,110,83.84,0,OPEN
L2305,N2349,N2341,15.58,110,107.03,0,OPEN
L2307,N2351,N2350,75.5,110,98.19,0,OPEN
L2309,N2343,N2352,13.28,110,107.21,0,OPEN
L2310,N2327,N2353,5.62,110,114.55,0,OPEN
L2311,N2354,N2355,12.17,110,83.85,0,OPEN
L2313,N2358,N2359,245.89,110,104.98,0,OPEN
L2373,N2430,N2431,14.14,110,88.75,0,OPEN
L2378,N2440,N2441,8.04,110,117.87,0,OPEN
L2379,N2442,N2443,147.64,110,107.91,0,OPEN
L2381,N2446,N2447,8.04,110,114.93,0,OPEN
L2382,N2448,N2449,97.48,110,119.57,0,OPEN
L2384,N2452,N2453,9.04,110,100.86,0,OPEN
L2385,N2442,N2454,10.54,110,105.49,0,OPEN
