,avg_pressure,total_water_loss,Link,Coef,Leak_id,ID,Diameter,detect_cost,repair_cost,total_cost
235,-0.071164735,-0.004064911,L1197,0.00017,Leak_235,L1197,200,2388.6031460312174,471.04163150659883,2859.6447775378165
236,10.678587,3.1215653,L1198,0.00087,Leak_236,L1198,110,2342.242344379487,211.72917543742474,2553.9715198169115
237,13.5880375,0.26480365,L120,5.8e-05,Leak_237,L120,63,2396.1055631386557,118.69022893191983,2514.7957920705758
238,5.403339,0.5809672,L1200,0.00032,Leak_238,L1200,110,2378.592050834106,203.0331025659645,2581.6251534000703
239,9.373021,1.0392805,L1201,0.00033,Leak_239,L1201,200,2377.9261382919785,484.7938554897703,2862.7199937817486
240,11.152324,3.2600482,L1203,0.00087,Leak_240,L1203,450,2342.242344379487,2308.0806816914874,4650.323026070974
241,12.131147,4.239109,L1203,0.00104,Leak_241,L1203,450,2331.1197635634903,2324.997355968566,4656.117119532057
242,18.457127,5.3333716,L1203,0.00086,Leak_242,L1203,450,2342.898264060383,2306.984941999396,4649.88320605978
243,11.2174015,134.74345,L1204,0.03575,Leak_243,L1204,75,882.0281894608646,171.2949116383416,1053.3231010992063
244,11.683487,4.3182173,L1205,0.0011,Leak_244,L1205,75,2327.206770195469,150.04917070818595,2477.255940903655
245,2.651393,0.73051214,L1206,0.00082,Leak_245,L1206,63,2345.523780130676,133.21603613266393,2478.73981626334
246,4.669921,1.1611295,L1206,0.00074,Leak_246,L1206,63,2350.7836422444125,132.65310200187105,2483.4367442462835
247,6.362785,1.7103161,L1206,0.0008,Leak_247,L1206,63,2346.8376412943394,133.08062695674857,2479.918268251088
248,19.097536,4.4275713,L1208,0.00069,Leak_248,L1208,75,2354.0770441869927,147.20292684758527,2501.279971034578
249,19.097965,4.7485185,L1208,0.00074,Leak_249,L1208,75,2350.7836422444125,147.62987874151955,2498.413520985932
250,19.105003,5.199621,L1208,0.00081,Leak_250,L1208,75,2346.180618742227,148.18148572779222,2494.3621044700194
251,17.565588,19.59477,L1209,0.00332,Leak_251,L1209,200,2186.9518770362806,532.6591321160307,2719.6110091523115
252,16.125336,16.850328,L1209,0.00311,Leak_252,L1209,200,2199.8490345570963,531.3043809721412,2731.1534155292375
253,16.052588,18.284544,L1209,0.00339,Leak_253,L1209,200,2182.6696493113436,533.0917335922152,2715.761382903559
254,14.791478,0.99398744,L121,0.0002,Leak_254,L121,100,2386.597561851835,179.2705811217782,2565.8681429736134
255,9.05164,0.4257889,L1210,0.00014,Leak_255,L1210,200,2390.6104156090787,467.01615242327904,2857.6265680323577
256,9.356074,13.832023,L1211,0.0044,Leak_256,L1211,75,2121.808386029767,158.50961873632215,2280.318004766089
257,11.701263,18.282055,L1211,0.00465,Leak_257,L1211,75,2107.0075905482763,158.84688262048607,2265.8544731687625
258,18.123102,7.7334914,L1212,0.00127,Leak_258,L1212,75,2316.155588647519,150.92620178873358,2467.0817904362525
259,9.297859,33.084007,L1213,0.01059,Leak_259,L1213,75,1784.1618218405788,163.86985047941045,1948.0316723199892
260,20.93409,0.5486407,L1214,7.8e-05,Leak_260,L1214,160,2394.764119662528,316.5353827013778,2711.299502363906
261,20.86328,0.52575463,L1214,7.5e-05,Leak_261,L1214,160,2394.965288297544,315.9695351698723,2710.934823467416
262,20.49254,12.600455,L1215,0.00183,Leak_262,L1215,75,2280.1215144416055,153.15559393843685,2433.2771083800426
263,21.367239,2.7999616,L1218,0.00039,Leak_263,L1218,75,2373.934576230595,143.72093539023987,2517.655511620835
264,21.501835,2.8176005,L1218,0.00039,Leak_264,L1218,75,2373.934576230595,143.72093539023987,2517.655511620835
265,21.632425,3.1254535,L1218,0.00043,Leak_265,L1218,75,2371.277257881271,144.31681547203215,2515.594073353303
266,20.981089,3.1018434,L1219,0.00044,Leak_266,L1219,75,2370.6133931944573,144.45711873632214,2515.0705119307795
267,14.930845,0.9030176,L122,0.00018,Leak_267,L122,32,2387.9344307748333,102.97588888712747,2490.910319661961
268,20.827732,0.33590972,L1221,4.8e-05,Leak_268,L1221,160,2396.77656663244,309.53083390561704,2706.3074005380568
269,20.337732,15.7853365,L1222,0.00231,Leak_269,L1222,160,2249.681695076775,365.419189972017,2615.1008850487924
270,19.511835,34.61556,L1224,0.00528,Leak_270,L1224,75,2070.165875904344,159.6223131964064,2229.7881891007505
271,15.298834,27.809607,L1224,0.00541,Leak_271,L1224,75,2062.644169925897,159.77075456791007,2222.414924493807
272,15.550065,10.240654,L1225,0.00196,Leak_272,L1225,75,2271.8369591668898,153.57442844273686,2425.4113876096267
273,16.18962,9.247507,L1225,0.0017,Leak_273,L1225,75,2288.4362804476955,152.70588346766817,2441.1421639153637
274,17.088129,9.932991,L1225,0.00173,Leak_274,L1225,75,2286.514801106426,152.8126428642174,2439.3274439706433
275,19.867535,11.949135,L1225,0.00179,Leak_275,L1225,75,2282.6766811640446,153.02071721784495,2435.6973983818893
276,12.5888815,4.610552,L1226,0.00109,Leak_276,L1226,90,2327.858479326144,173.76930338647335,2501.6277827126173
277,9.701673,3.7161276,L1227,0.00114,Leak_277,L1227,90,2324.601757692162,174.0864109797578,2498.68816867192
278,12.513259,1.5556481,L1228,0.00037,Leak_278,L1228,90,2375.2643518957193,166.13032406781068,2541.39467596353
279,12.787281,1.6326811,L1228,0.00038,Leak_279,L1228,90,2374.5993709788613,166.31887695292167,2540.918247931783
280,18.852068,20.33309,L1229,0.00321,Leak_280,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376
281,17.944313,19.354023,L1229,0.00321,Leak_281,L1229,75,2193.6980726256684,156.58516196786945,2350.2832345935376
282,15.992096,16.281233,L1229,0.00303,Leak_282,L1229,75,2204.78221949891,156.23297253702864,2361.0151920359385
283,15.015756,0.3380347,L123,6.7e-05,Leak_283,L123,100,2395.5018206114983,170.7023894407229,2566.2042100522212
284,15.597803,5.712541,L1230,0.00109,Leak_284,L1230,75,2327.858479326144,149.99343586231063,2477.8519151884543
285,15.871008,8.212296,L1230,0.00154,Leak_285,L1230,75,2298.711474232581,152.1026349295544,2450.8141091621355
286,16.880753,6.522721,L1230,0.00115,Leak_286,L1230,75,2323.950960315893,150.32045640156915,2474.271416717462
287,17.287693,7.377005,L1230,0.00127,Leak_287,L1230,75,2316.155588647519,150.92620178873358,2467.0817904362525
288,17.734306,6.9121237,L1230,0.00116,Leak_288,L1230,75,2323.30034513738,150.37329589361127,2473.6736410309913
289,17.994478,137.4893,L1231,0.02274,Leak_289,L1231,75,1269.659478501612,168.5337979440925,1438.1932764457047
290,17.997488,1.2699032,L1231,0.00021,Leak_290,L1231,75,2385.9294080804098,139.94298663924837,2525.872394719658
291,19.18727,0.9025693,L1234,0.00014,Leak_291,L1234,75,2390.6104156090787,137.46846422136844,2528.078879830447
292,19.358839,13.334371,L1235,0.00205,Leak_292,L1235,75,2266.1191375109465,153.84842113248598,2419.9675586434323
293,20.250967,1.428908,L1238,0.00021,Leak_293,L1238,160,2385.9294080804098,330.82412497106077,2716.7535330514706
294,8.955931,1.2036772,L1239,0.0004,Leak_294,L1239,200,2373.269967598801,488.7823439859969,2862.0523115847977
295,15.125636,2.998506,L124,0.00059,Leak_295,L124,32,2360.677696511545,108.34327778199938,2469.0209742935444
296,8.237533,0.44284979,L1240,0.00016,Leak_296,L1240,125,2389.2720485540895,230.29191789410527,2619.5639664481946
297,8.451494,0.5395432,L1241,0.00019,Leak_297,L1241,125,2387.2659027325103,232.0385311462986,2619.304433878809
298,8.441124,0.5956057,L1241,0.00021,Leak_298,L1241,125,2385.9294080804098,233.05573704501052,2618.9851451254203
299,8.466895,0.6827705,L1242,0.00024,Leak_299,L1242,125,2383.926068897875,234.41289358415582,2618.338962482031
300,8.353926,0.13192524,L1243,4.7e-05,Leak_300,L1243,75,2396.843677315851,130.80715514864167,2527.650832464493
301,8.414193,0.2487908,L1246,8.8e-05,Leak_301,L1246,75,2394.093679575015,134.63484275039025,2528.7285223254053
302,17.698088,17.780205,L1247,0.00299,Leak_302,L1247,75,2207.2529589405617,156.15186937392903,2363.4048283144907
303,17.993319,15.537588,L1247,0.00257,Leak_303,L1247,75,2233.363482699535,155.22808521561302,2388.591567915148
304,15.931266,22.910439,L1248,0.00428,Leak_304,L1248,75,2128.9496528165264,158.3408635640576,2287.290516380584
305,12.901106,18.16269,L1248,0.00419,Leak_305,L1248,75,2134.321371464407,158.21116255773387,2292.532534022141
306,18.19899,2.3236468,L1249,0.00038,Leak_306,L1249,75,2374.5993709788613,143.56240899145772,2518.161779970319
307,15.220324,5.7788544,L125,0.00113,Leak_307,L125,100,2325.2527373172106,192.8375351204409,2518.0902724376515
308,11.564572,1.165709,L1252,0.0003,Leak_308,L1252,63,2379.924435415436,127.70196237121971,2507.626397786656
309,11.556768,1.126092,L1252,0.00029,Leak_309,L1252,63,2380.590907559098,127.51605327967032,2508.1069608387684
310,8.170993,1.5099996,L1257,0.00055,Leak_310,L1257,90,2363.3231367016074,168.9331045849663,2532.2562412865736
311,20.53751,252.01004,L1258,0.03652,Leak_311,L1258,63,863.2151945186007,154.03421976534688,1017.2494142839475
312,20.532852,0.7588945,L1258,0.00011,Leak_312,L1258,63,2392.619372001749,122.20006129622439,2514.8194332979733
313,15.80211,1.3804727,L126,0.00026,Leak_313,L126,100,2382.591444029134,181.32611919739352,2563.9175632265274
314,22.183414,17.292421,L1260,0.00232,Leak_314,L1260,450,2249.051872381446,2401.04409782259,4650.095970204036
315,21.665762,18.272032,L1260,0.00251,Leak_315,L1260,450,2237.118686838723,2408.5047929760217,4645.623479814745
316,20.483738,92.22601,L1260,0.0134,Leak_316,L1260,450,1649.1644032321997,2567.2593511951354,4216.423754427335
317,17.348648,33.05126,L1261,0.00567,Leak_317,L1261,110,2047.6826463925072,228.02673283903601,2275.709379231543
318,15.518535,27.687546,L1261,0.00531,Leak_318,L1261,110,2068.427666718649,227.45639231205098,2295.8840590307
319,12.139147,0.97890073,L1263,0.00024,Leak_319,L1263,90,2383.926068897875,163.06983901506493,2546.9959079129403
320,12.174459,175.56938,L1263,0.04292,Leak_320,L1263,90,721.5949831566685,199.7397001324249,921.3346832890934
321,0.7183934,0.14724194,L1264,0.00061,Leak_321,L1264,75,2359.3560870866754,146.4508475064888,2505.8069345931644
322,0.9768117,0.20677151,L1264,0.00063,Leak_322,L1264,75,2358.035217555894,146.64773307119646,2504.6829506270906
323,1.1193107,0.25574002,L1264,0.00068,Leak_323,L1264,75,2354.7362780477984,147.1138314958044,2501.8501095436027
324,1.5264511,0.31799018,L1264,0.00062,Leak_324,L1264,75,2358.695559860418,146.5500842166742,2505.2456440770925
325,1.2084901,0.3898106,L1265,0.00096,Leak_325,L1265,50,2336.3473245163223,121.47718290597265,2457.824507422295
326,5.531587,0.4646532,L1267,0.00025,Leak_326,L1267,75,2383.258663039764,141.0070519718638,2524.265715011628
327,8.244084,0.14127062,L1268,5.1e-05,Leak_327,L1268,60,2396.575245856434,115.11726456952658,2511.6925104259603
328,7.1202435,0.119620144,L1268,5e-05,Leak_328,L1268,60,2396.642350902784,115.01131045341974,2511.653661356204
329,6.989138,0.13385591,L1268,5.7e-05,Leak_329,L1268,60,2396.1726550337057,115.7123782218851,2511.8850332555908
330,5.0588217,0.88387734,L1271,0.00052,Leak_330,L1271,63,2365.309162150347,130.71830261974225,2496.0274647700894
331,3.909451,1.0639966,L1272,0.00081,Leak_331,L1272,110,2346.180618742227,211.10787007795057,2557.288488820178
332,3.452401,0.16240104,L1273,0.00014,Leak_332,L1273,50,2390.6104156090787,111.91170472815904,2502.5221203372375
333,0.57874954,0.3772521,L1279,0.00194,Leak_333,L1279,63,2273.1095441545626,137.93834366365596,2411.0478878182184
334,15.451064,7.5796776,L128,0.00146,Leak_334,L128,63,2303.866359250653,136.3795670747045,2440.2459263253577
335,0.28461844,0.11858359,L1280,0.00124,Leak_335,L1280,50,2318.1019767105213,122.74874407825595,2440.8507207887774
336,0.27071127,0.11278899,L1280,0.00124,Leak_336,L1280,50,2318.1019767105213,122.74874407825595,2440.8507207887774
337,0.27803338,0.116774134,L1280,0.00125,Leak_337,L1280,50,2317.4529990181595,122.78865054881216,2440.241649566972
338,0.768987,1.35391,L1280,0.00524,Leak_338,L1280,50,2072.4857605782686,129.90914992309382,2202.3949105013626
339,0.38455322,0.15892825,L1281,0.00123,Leak_339,L1281,50,2318.7511361420798,122.70851447486672,2441.4596506169464
340,3.3545346,1.9273819,L1282,0.00171,Leak_340,L1282,75,2287.7956079875003,152.74167784128574,2440.537285828786
341,1.0596604,0.60527843,L1282,0.0017,Leak_341,L1282,75,2288.4362804476955,152.70588346766817,2441.1421639153637
342,0.9599181,0.60636115,L1282,0.00188,Leak_342,L1282,75,2276.9315777980605,153.32010317677788,2430.2516809748386
343,0.8436987,0.57263505,L1282,0.00202,Leak_343,L1282,75,2268.0234772971903,153.75845011914868,2421.781927416339
344,0.7218245,0.4777902,L1282,0.00197,Leak_344,L1282,75,2271.2009338660205,153.60548664313578,2424.8064205091564
345,0.67731273,0.4414994,L1282,0.00194,Leak_345,L1282,75,2273.1095441545626,153.51183380984452,2426.621377964407
346,0.61993307,0.42492682,L1282,0.00204,Leak_346,L1282,75,2266.753739709611,153.81857792775244,2420.5723176373635
347,0.50954336,0.2944753,L1282,0.00172,Leak_347,L1282,75,2287.155114890482,152.77726350016832,2439.9323783906502
348,-0.47467858,-0.106859654,L1283,0.00067,Leak_348,L1283,50,2355.3956965199295,119.69029574289746,2475.085992262827
349,-0.44047138,-0.096199006,L1283,0.00065,Leak_349,L1283,50,2356.7150875049765,119.53972879999428,2476.254816304971
350,-0.19403179,-0.052807722,L1284,0.00081,Leak_350,L1284,63,2346.180618742227,133.1487494848788,2479.329368227106
351,-0.15720813,-0.043842256,L1284,0.00083,Leak_351,L1284,63,2344.867125408191,133.28250716462344,2478.1496325728144
352,0.3504114,0.08830356,L1284,0.00075,Leak_352,L1284,63,2350.125514966703,132.72671106672067,2482.852226033424
353,-0.96568197,-0.035691604,L1288,0.00011,Leak_353,L1288,90,2392.619372001749,157.55387291437592,2550.173244916125
354,-1.0516962,-0.045938082,L1288,0.00013,Leak_354,L1288,90,2391.279880246125,158.7349977755553,2550.01487802168
355,15.539351,3.0283086,L129,0.00058,Leak_355,L129,32,2361.338778813771,108.2659907841876,2469.6047695979587
356,-2.1865087,-0.0022040005,L1290,3e-06,Leak_356,L1290,40,2399.798408466963,87.46336712587797,2487.261775592841
357,0.33700812,0.17211664,L1291,0.00152,Leak_357,L1291,90,2299.9991131634015,176.12041361174093,2476.1195267751423
358,-2.287018,-0.13063444,L1292,0.00017,Leak_358,L1292,40,2388.6031460312174,106.3642393724578,2494.967385403675
359,0.18355007,0.84738445,L1292,0.01374,Leak_359,L1292,40,1633.538853741311,126.92749697875968,1760.4663507200707
360,0.30329162,0.1355348,L1294,0.00133,Leak_360,L1294,50,2312.2677139877333,123.09686277266347,2435.3645767603966
361,1.8979748,0.8991846,L1294,0.00141,Leak_361,L1294,50,2307.09403099664,123.38706664877755,2430.4810976454173
362,2.329052,0.04069319,L1295,5.2e-05,Leak_362,L1295,50,2396.5081426889983,106.99107825118212,2503.4992209401803
363,3.3396323,0.7181544,L1296,0.00064,Leak_363,L1296,50,2357.3750601213324,119.46269890237568,2476.837759023708
364,3.2022228,0.61329,L1296,0.00057,Leak_364,L1296,50,2362.0000462449593,118.8872083488933,2480.8872545938525
365,2.9869218,0.5720555,L1296,0.00057,Leak_365,L1296,50,2362.0000462449593,118.8872083488933,2480.8872545938525
366,2.9703825,1.3872868,L1297,0.00139,Leak_366,L1297,90,2308.386365473879,175.48828094813666,2483.8746464220158
367,-2.0564022,-0.16582827,L1298,0.00024,Leak_367,L1298,90,2383.926068897875,163.06983901506493,2546.9959079129403
368,-1.7515646,-0.16478722,L1298,0.00028,Leak_368,L1298,90,2381.257566341089,164.15973275025132,2545.4172990913403
369,19.852999,11.273323,L13,0.00169,Leak_369,L13,32,2289.077132321296,113.1011917497102,2402.1783240710065
370,20.120289,11.019477,L13,0.00163,Leak_370,L13,32,2292.926014058999,112.93775783688697,2405.863771895886
371,13.38435,149.84477,L130,0.03332,Leak_371,L130,32,944.130139549541,126.58076805636584,1070.7109076059069
372,1.0901313,0.33331856,L1300,0.00091,Leak_372,L1300,63,2339.620501459887,133.7871197566992,2473.407621216586
373,0.89359045,4.9300456,L1301,0.01642,Leak_373,L1301,90,1515.4444122342509,192.9462749273141,1708.390687161565
374,0.23733738,0.009569462,L1302,0.00012,Leak_374,L1302,60,2391.9495323595147,119.69551295130672,2511.6450453108214
375,6.080772,2.8603957,L1303,0.0014,Leak_375,L1303,63,2307.7401077718464,136.14944409370554,2443.8895518655518
376,6.2090645,2.5452204,L1303,0.00122,Leak_376,L1303,63,2319.400477363728,135.39475694594697,2454.795234309675
377,9.215373,4.799366,L1304,0.00155,Leak_377,L1304,63,2298.0679251208758,136.70759931962644,2434.775524440502
378,9.380194,1.6704246,L1305,0.00053,Leak_378,L1305,50,2364.6469682964107,118.52571594823303,2483.1726842446437
379,9.256895,1.7417781,L1305,0.00056,Leak_379,L1305,50,2362.661498856952,118.79927102895094,2481.460769885903
380,9.153108,1.4454595,L1305,0.00047,Leak_380,L1305,50,2368.62291406245,117.9287994947846,2486.5517135572345
381,10.152699,1.5009753,L1308,0.00044,Leak_381,L1308,40,2370.6133931944573,110.8164198525211,2481.4298130469783
382,13.383719,8.679073,L131,0.00193,Leak_382,L131,50,2273.7461039411373,124.94677561504894,2398.692879556186
383,15.573315,1.3604845,L1311,0.00026,Leak_383,L1311,63,2382.591444029134,126.9172269674927,2509.5086709966267
384,15.781694,1.3256625,L1311,0.00025,Leak_384,L1311,63,2383.258663039764,126.70214869550095,2509.960811735265
385,16.09644,13.845509,L1312,0.00256,Leak_385,L1312,63,2233.9889120307107,139.45910521799618,2373.448017248707
386,16.285751,13.406428,L1312,0.00245,Leak_386,L1312,63,2240.880205023178,139.2182612306625,2380.0984662538403
387,16.739658,14.6800165,L1312,0.00261,Leak_387,L1312,63,2230.8635158416814,139.56517802210973,2370.428693863791
388,13.432664,12.63745,L1313,0.0028,Leak_388,L1313,63,2219.026835424506,139.95051974595506,2358.977355170461
389,14.4063225,8.083677,L1314,0.00167,Leak_389,L1314,160,2290.3593745096996,360.7386411715227,2651.0980156812225
390,23.857279,3.52706,L1315,0.00044,Leak_390,L1315,63,2370.6133931944573,129.8022126007234,2500.415605795181
391,23.86534,3.6886277,L1315,0.00046,Leak_391,L1315,63,2369.286221337072,130.04597686486005,2499.3321982019324
392,25.756124,3.8943262,L1315,0.00045,Leak_392,L1315,63,2369.9497143637354,129.9254490901899,2499.8751634539253
393,33.8979,29.841003,L1316,0.00262,Leak_393,L1316,160,2230.2389614989343,367.2359688976419,2597.4749303965764
394,32.962822,33.005005,L1316,0.00298,Leak_394,L1316,160,2207.871076301457,369.0934642926132,2576.96454059407
395,32.30873,31.698748,L1316,0.00292,Leak_395,L1316,160,2211.583417202858,368.80001832511647,2580.3834355279746
396,32.148148,29.596869,L1316,0.00274,Leak_396,L1316,160,2222.7579337530606,367.8820736968933,2590.640007449954
397,30.301414,27.591269,L1316,0.00271,Leak_397,L1316,160,2224.625834826031,367.72323984284776,2592.349074668879
398,30.170942,31.6288,L1316,0.00312,Leak_398,L1316,160,2199.2331630534545,369.75581561329267,2568.9889786667472
399,22.68654,0.3201525,L1318,4.2e-05,Leak_399,L1318,160,2397.1792589208394,307.6043414270183,2704.783600347858
400,27.083496,366.0044,L1319,0.04022,Leak_400,L1319,63,778.2626132111051,154.56342952646753,932.8260427375726
401,13.297443,0.71487063,L132,0.00016,Leak_401,L132,63,2389.2720485540895,124.25480260899808,2513.5268511630875
402,19.538439,2.2320719,L1320,0.00034,Leak_402,L1320,75,2377.2604121792624,142.88360748173628,2520.1440196609988
403,20.17643,0.033896424,L1324,5e-06,Leak_403,L1324,75,2399.6640235189025,117.13227598593191,2516.796299504834
404,12.462988,10.133908,L1328,0.00242,Leak_404,L1328,90,2242.763335199343,179.40851415816144,2422.1718493575045
