Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,evaluate_flag,rank
Leak_1293,28.370571,5.2722273,L20,0.00096,L20_1,L20,63,2336.3473245163223,134.08044063246732,2470.4277651487896,1,0.0021341353759335453
Leak_1863,46.64213,5.264505,L2489,0.00058,L2489_1,L2489,110,2361.338778813771,208.20382843113,2569.5426072449013,1,0.002048810124678203
Leak_3490,9.126664,5.255092,L913,0.00305,L913_1,L913,150,2203.5478871013192,335.1767971579121,2538.7246842592313,1,0.0020699732336457834
Leak_3141,32.408157,5.2477183,L621,0.00084,L621,L621,63,2344.2106545232896,133.34818211717476,2477.5588366404645,1,0.002118100388410485
Leak_2890,25.868286,5.246709,L419,0.00105,L419_1,L419,60,2330.467141401059,131.30105216454163,2461.7681935656005,1,0.002131276569275518
Leak_2494,27.768982,5.243186,L304,0.00098,L304,L304,63,2335.03933628548,134.19351253516155,2469.2328488206417,1,0.0021234068708884763
Leak_2965,23.63898,5.2415843,L474,0.00115,L474_1,L474,60,2323.950960315893,131.7877973931565,2455.7387577090494,1,0.002134422598715154
Leak_1651,25.234243,5.2408495,L2299,0.0011,L2299_1,L2299,63,2327.206770195469,134.82696129622437,2462.0337314916933,1,0.002128666812277492
Leak_3218,24.09804,5.2408056,L685,0.00113,L685,L685,63,2325.2527373172106,134.97451619802078,2460.2272535152315,1,0.0021302120031502533
Leak_2917,19.465021,5.2314367,L439,0.0014,L439_1,L439,32,2307.7401077718464,112.25005130262474,2419.990159074471,1,0.0021617595054320067
Leak_1928,35.108124,5.229828,L2551,0.00078,L2551_1,L2551,110,2348.1522384263067,210.7797339458634,2558.93197237217,1,0.0020437541667085593
Leak_1144,8.510224,5.226817,L1904,0.00342,L1904,L1904,63,2180.836976636207,141.0473942385602,2321.8843708747672,1,0.002251110002120081
Leak_1154,15.9026575,5.196682,L1908,0.00175,L1908_1,L1908,63,2285.234711276412,137.37311713695698,2422.6078284133687,1,0.0021450776784296146
Leak_1872,54.374454,5.183316,L2498,0.00049,L2498_1,L2498,63,2367.2968565613296,130.39243688291202,2497.6892934442417,1,0.002075244604834848
Leak_2101,11.575193,5.1675425,L2693,0.00247,L2693,L2693,90,2239.6256634128013,179.55310639906736,2419.1787698118687,1,0.0021360730021545405
Leak_831,15.17099,5.1651597,L1671,0.00183,L1671,L1671,63,2280.1215144416055,137.61824366491714,2417.7397581065225,1,0.002136358838862861
Leak_1692,34.71383,5.1641746,L233,0.00077,L233_1,L233,50,2348.8098131092256,120.3814538959732,2469.191267005199,1,0.0020914437150896113
Leak_1755,35.003975,5.147064,L2390,0.00077,L2390,L2390,110,2348.8098131092256,210.6675443179531,2559.4773574271785,1,0.0020109825133043076
Leak_2188,17.747925,5.1454153,L2775,0.00156,L2775,L2775,63,2297.4245561776975,136.74286499096195,2434.1674211686595,1,0.002113829665677212
Leak_3589,23.788803,5.143158,L998,0.00112,L998,L998,32,2325.9038992420747,111.24117930320566,2437.1450785452803,1,0.0021103208029184294
Leak_3262,28.946468,5.1386046,L732,0.00092,L732_1,L732,75,2338.9654994240423,148.9586284437734,2487.9241278678155,1,0.002065418548500732
Leak_611,13.016216,5.134864,L1500,0.00208,L1500,L1500,63,2264.2163966984594,138.32045392424126,2402.5368506227005,1,0.0021372674688106084
Leak_385,11.094607,5.129826,L1312,0.00256,L1312,L1312,63,2233.9889120307107,139.45910521799618,2373.448017248707,1,0.002161339128389528
Leak_3024,10.961693,5.1199913,L516,0.00246,L516,L516,150,2240.2528464000775,332.3627841280959,2572.6156305281734,1,0.001990188989654498
Leak_1531,10.559303,5.1194315,L2201,0.00254,L2201,L2201,40,2235.240296176306,119.02410746516291,2354.264403641469,1,0.0021745354887700804
Leak_503,51.6798,5.1146765,L1405,0.00051,L1405_1,L1405,63,2365.9715414445227,130.611817856571,2496.583359301094,1,0.0020486704185021607
Leak_1963,34.760662,5.1105027,L2584,0.00077,L2584,L2584,110,2348.8098131092256,210.6675443179531,2559.4773574271785,1,0.0019966977652876357
Leak_3034,18.237444,5.1099873,L525,0.00146,L525_1,L525,60,2303.866359250653,133.06482718326427,2436.9311864339174,1,0.0020968943593310204
Leak_4,25.411661,5.103043,L1002,0.00104,L1002,L1002,50,2331.1197635634903,121.87486140157804,2452.9946249650684,1,0.0020803319450603728
Leak_495,26.425133,5.0977964,L14,0.001,L14,L14,60,2333.7320803229923,131.04,2464.772080322992,1,0.0020682628145708625
Leak_1756,34.961624,5.0739374,L2390,0.00076,L2390_1,L2390,110,2349.4675719388347,210.55388811746144,2560.0214600562963,1,0.0019819901884592333
Leak_1354,23.95087,5.0681424,L207,0.0011,L207_2,L207,60,2327.206770195469,131.5499578811493,2458.756728076618,1,0.002061262245353412
Leak_1416,17.16962,5.0620937,L2112,0.00158,L2112_2,L2112,75,2296.138358595174,152.25912871442702,2448.397487309601,1,0.0020675130410722836
Leak_2487,7.4492173,5.061523,L3031,0.00389,L3031_1,L3031,63,2152.325181122998,141.75353462097956,2294.0787157439777,1,0.0022063423220512173
Leak_1315,23.620281,5.0518165,L2027,0.00111,L2027,L2027,32,2326.5552435178056,111.20063033836063,2437.755873856166,1,0.0020723225478190476
Leak_1217,39.507477,5.047681,L1943,0.00066,L1943_5,L1943,63,2356.0552996550846,132.02569931969362,2488.080998974778,1,0.0020287445854364375
Leak_2433,9.907257,5.041747,L2999,0.00282,L2999,L2999,60,2217.7845282751355,136.58706901449452,2354.37159728963,1,0.0021414406710498803
Leak_3153,29.08615,5.0382247,L634,0.0009,L634_1,L634,32,2340.2756869219797,110.25244622026715,2450.528133142247,1,0.002055975048387898
Leak_1652,25.38283,5.0330825,L2299,0.00105,L2299_2,L2299,63,2330.467141401059,134.5718551604262,2465.0389965614854,1,0.0020417861511398748
Leak_2636,24.306593,5.0322833,L3130,0.00108,L3130_4,L3130,60,2328.510370960925,131.45178066759922,2459.962151628524,1,0.0020456750941433774
Leak_2646,27.724667,5.0271115,L3143,0.00094,L3143_1,L3143,63,2337.6560454257046,133.96498809461804,2471.6210335203227,1,0.002033932978448502
Leak_3209,25.318668,5.0223446,L676,0.00103,L676,L676,63,2331.7725684857123,134.46639435262975,2466.238962838342,1,0.0020364387494118934
Leak_2885,26.461098,5.0173635,L415,0.00098,L415,L415,63,2335.03933628548,134.19351253516155,2469.2328488206417,1,0.002031952373659377
Leak_3180,24.549345,5.013412,L656,0.00106,L656,L656,63,2329.814701947253,134.6238346301117,2464.4385365773646,1,0.002034301900550319
Leak_2284,6.382631,5.0094833,L2861,0.00446,L2861,L2861,63,2118.2467405611296,142.50338632747236,2260.750126888602,1,0.0022158500746372774
Leak_386,11.287791,5.0018764,L1312,0.00245,L1312_1,L1312,63,2240.880205023178,139.2182612306625,2380.0984662538403,1,0.0021015417744839103
Leak_1389,11.198393,4.982018,L2096,0.00245,L2096,L2096,63,2240.880205023178,139.2182612306625,2380.0984662538403,1,0.0020931982708129117
Leak_595,28.037348,4.9815173,L1492,0.00092,L1492,L1492,63,2338.9654994240423,133.84705251710957,2472.812551941152,1,0.0020145147318183943
Leak_1353,23.967705,4.9806366,L207,0.00108,L207_1,L207,60,2328.510370960925,131.45178066759922,2459.962151628524,1,0.0020246801737914735
Leak_170,23.613668,4.9805145,L1143,0.00109,L1143,L1143,60,2327.858479326144,131.5010944546285,2459.3595737807723,1,0.0020251266140439337
Leak_2457,28.064901,4.9782853,L301,0.00092,L301_1,L301,32,2338.9654994240423,110.35181679779815,2449.3173162218404,1,0.002032519543172859
Leak_2476,13.206062,4.9719486,L3024,0.00205,L3024_1,L3024,63,2266.1191375109465,138.2407848281649,2404.3599223391116,1,0.0020678886623680718
Leak_3280,31.358648,4.966026,L755,0.00082,L755,L755,60,2345.523780130676,129.97818666136737,2475.5019667920437,1,0.002006068222094998
Leak_2501,4.814378,4.9640727,L3040,0.00618,L3040_6,L3040,200,2018.6495280310335,545.5417898007402,2564.1913178317736,1,0.0019359213447897878
Leak_2368,10.95627,4.9604654,L2936,0.00247,L2936_1,L2936,63,2239.6256634128013,139.26284515911448,2378.8885085719157,1,0.002085202990110379
Leak_3182,25.48627,4.9599843,L658,0.00101,L658,L658,80,2333.078726814262,156.84369704955614,2489.9224238638185,1,0.0019920236289225164
Leak_2062,12.84082,4.958584,L2662,0.00212,L2662_1,L2662,90,2261.681893920653,178.47274781592006,2440.154641736573,1,0.0020320776999027644
Leak_646,14.182985,4.9582486,L1527,0.00188,L1527,L1527,110,2276.9315777980605,218.42864014225887,2495.360217940319,1,0.0019869871209846615
Leak_3437,19.715204,4.9519024,L876,0.00131,L876_1,L876,60,2313.562946538832,132.48478236247902,2446.047728901311,1,0.0020244504352949027
Leak_2635,24.337215,4.945519,L3130,0.00106,L3130_3,L3130,60,2329.814701947253,131.35176826006196,2461.166470207315,1,0.002009420748395341
Leak_2625,23.869663,4.94333,L3128,0.00108,L3128_2,L3128,60,2328.510370960925,131.45178066759922,2459.962151628524,1,0.0020095145804676904
Leak_2078,14.185707,4.9428596,L2677,0.0019,L2677_1,L2677,90,2275.65685307073,177.69810862351204,2453.354961694242,1,0.002014734812872229
Leak_1964,34.499134,4.9394865,L2584,0.00075,L2584_1,L2584,110,2350.125514966703,210.43872649310185,2560.564241459805,1,0.0019290617371056544
Leak_2223,26.630499,4.9342465,L2809,0.00098,L2809,L2809,63,2335.03933628548,134.19351253516155,2469.2328488206417,1,0.0019982913083414883
Leak_1010,30.070347,4.928201,L182,0.00085,L182,L182,32,2343.5543674245046,109.99402278425607,2453.548390208761,1,0.002008601590351582
Leak_1774,30.768381,4.92819,L241,0.00083,L241_1,L241,75,2344.867125408191,148.33034489311478,2493.1974703013057,1,0.0019766545931589065
Leak_2191,19.12997,4.923978,L2776,0.00138,L2776_1,L2776,63,2309.032804153403,136.07053923607975,2445.1033433894827,1,0.0020138117536749574
Leak_712,14.955785,4.91338,L1574,0.00176,L1574,L1574,110,2284.5949351300947,217.85516360963928,2502.450098739734,1,0.0019634278215981417
Leak_3533,12.270527,4.9004726,L948,0.0021,L948,L948,60,2262.9487904791768,135.00974171112188,2397.9585321902987,1,0.0020436019118792318
Leak_2349,14.090501,4.891757,L2919,0.00187,L2919,L2919,110,2277.5692079038927,218.38226896286073,2495.951476866753,1,0.001959876646942813
Leak_487,48.47263,4.889964,L1395,0.00052,L1395,L1395,63,2365.309162150347,130.71830261974225,2496.0274647700894,1,0.0019590986768846103
Leak_959,21.906542,4.8881974,L1791,0.00119,L1791,L1791,32,2321.34959227837,111.51527408688081,2432.8648663652507,1,0.002009235074914232
Leak_3155,29.168362,4.8843517,L634,0.00087,L634_3,L634,32,2342.242344379487,110.09917122746087,2452.3415156069477,1,0.001991709433315945
Leak_1414,19.123829,4.877595,L2112,0.00136,L2112,L2112,75,2310.3262246476656,151.3440555098725,2461.670280157538,1,0.0019814168400744524
Leak_3466,31.992977,4.8769546,L90,0.00079,L90,L90,75,2347.4948478385245,148.02890470035894,2495.5237525388834,1,0.0019542809602792932
Leak_2634,24.421091,4.869482,L3130,0.00104,L3130_2,L3130,60,2331.1197635634903,131.24985074016098,2462.3696143036514,1,0.001977559344510651
Leak_2470,11.397942,4.866989,L3019,0.00235,L3019_2,L3019,250,2247.1634620520226,779.7664473633298,3026.9299094153525,1,0.0016078962121333824
Leak_2893,27.589687,4.857263,L420,0.00091,L420,L420,50,2339.620501459887,121.21143352815331,2460.8319349880403,1,0.0019738296708385022
Leak_1279,21.381907,4.854681,L1989,0.00118,L1989_1,L1989,200,2321.9996611696056,511.2116470287944,2833.2113081984,1,0.0017134906249197746
Leak_1352,23.996,4.8492746,L207,0.00105,L207,L207,60,2330.467141401059,131.30105216454163,2461.7681935656005,1,0.001969833978678269
Leak_1359,24.649845,4.8484674,L2074,0.00102,L2074,L2074,50,2332.4255562189046,121.77838596495634,2454.203942183861,1,0.0019755763841254855
Leak_2581,14.617024,4.8463197,L3097,0.00181,L3097_1,L3097,90,2281.398740079493,177.3550071988703,2458.7537472783633,1,0.0019710471944618412
Leak_489,47.06867,4.838759,L1395,0.00053,L1395_2,L1395,63,2364.6469682964107,130.8227589778622,2495.469727274273,1,0.0019390172890417388
Leak_713,14.466768,4.823465,L1574,0.00179,L1574_1,L1574,110,2282.6766811640446,218.00211768021745,2500.678798844262,1,0.0019288622244016866
Leak_750,24.508005,4.8216267,L1594,0.00104,L1594_2,L1594,125,2331.1197635634903,249.3161227229397,2580.43588628643,1,0.001868531858835265
Leak_488,47.77718,4.8193755,L1395,0.00052,L1395_1,L1395,63,2365.309162150347,130.71830261974225,2496.0274647700894,1,0.0019308183034869154
Leak_1653,8.481367,4.812833,L23,0.00301,L23,L23,60,2206.0172433162234,136.93593922571614,2342.9531825419394,1,0.0020541737104259336
Leak_2617,24.610596,4.793425,L3122,0.00101,L3122,L3122,250,2333.078726814262,753.7861261187624,3086.8648529330244,1,0.001552845787403315
Leak_2160,14.710152,4.7879777,L2747,0.00177,L2747,L2747,63,2283.9553380960215,137.4354336370239,2421.3907717330453,1,0.001977366789102868
Leak_3281,31.365408,4.785424,L755,0.00079,L755_1,L755,60,2347.4948478385245,129.77876576469822,2477.2736136032227,1,0.0019317301916934625
Leak_748,22.447655,4.78446,L1594,0.00113,L1594,L1594,125,2325.2527373172106,250.15966827362072,2575.4124055908314,1,0.0018577452129075263
Leak_3498,21.379845,4.769382,L917,0.00116,L917,L917,150,2323.30034513738,322.5227637952993,2645.8231089326796,1,0.0018026080367456775
Leak_227,19.248882,4.761147,L1189,0.00133,L1189,L1189,90,2312.2677139877333,175.17630471494417,2487.4440187026776,1,0.0019140720299428017
Leak_1351,24.427473,4.757676,L2069,0.00101,L2069_1,L2069,60,2333.078726814262,131.09323932500214,2464.1719661392644,1,0.0019307403013868515
Leak_613,12.492782,4.7527814,L1500,0.00201,L1500_2,L1500,63,2268.6586127856526,138.13272629744276,2406.7913390830954,1,0.0019747376159972574
Leak_2438,16.627176,4.7477064,L3002,0.00153,L3002_2,L3002,75,2299.355203563267,152.0628763315643,2451.4180798948314,1,0.0019367183640387955
Leak_757,10.871638,4.7461715,L1599,0.0024,L1599,L1599,90,2244.019634397999,179.34983901506493,2423.369473413064,1,0.001958500974171428
Leak_3489,8.643071,4.7405005,L913,0.00291,L913,L913,150,2212.202747261837,334.56173468803524,2546.7644819498723,1,0.0018613815622655538
Leak_3349,27.91394,4.739397,L809,0.00088,L809,L809,32,2341.5866083303918,110.15084241015212,2451.737450740544,1,0.0019330769073656999
Leak_674,8.027282,4.7374034,L1546,0.00332,L1546,L1546,75,2186.9518770362806,156.79079292125095,2343.7426699575317,1,0.0020212984358379195
Leak_1776,30.980417,4.723202,L241,0.00079,L241_3,L241,75,2347.4948478385245,148.02890470035894,2495.5237525388834,1,0.0018926697146203777
Leak_1650,24.316462,4.722809,L2299,0.00103,L2299,L2299,63,2331.7725684857123,134.46639435262975,2466.238962838342,1,0.0019149842772961645
Leak_1891,55.23788,4.7215466,L2511,0.00044,L2511,L2511,90,2370.6133931944573,167.35540957319512,2537.9688027676525,1,0.0018603643373330749
Leak_2623,24.57388,4.712772,L3128,0.001,L3128,L3128,60,2333.7320803229923,131.04,2464.772080322992,1,0.0019120517999092353
Leak_2456,28.073832,4.7092347,L301,0.00087,L301,L301,32,2342.242344379487,110.09917122746087,2452.3415156069477,1,0.0019203013465041528
Leak_2502,4.190566,4.708154,L3040,0.00684,L3040_7,L3040,200,1981.6874661098964,547.6455782961184,2529.333044406015,1,0.0018614212200802624
Leak_2645,27.726397,4.7065306,L3143,0.00088,L3143,L3143,63,2341.5866083303918,133.60328825297296,2475.1898965833648,1,0.001901482620578146
Leak_2115,26.590122,4.6972404,L270,0.00092,L270,L270,32,2338.9654994240423,110.35181679779815,2449.3173162218404,1,0.0019177753415291557
Leak_1773,30.424734,4.6967125,L241,0.0008,L241,L241,75,2346.8376412943394,148.1056720422043,2494.9433133365437,1,0.0018824926677854918
Leak_2618,24.53796,4.6847854,L3122,0.00099,L3122_1,L3122,250,2334.3856167963195,753.1707971852904,3087.5564139816097,1,0.0015173116658998974
Leak_1350,24.473156,4.6722984,L2069,0.00099,L2069,L2069,60,2334.3856167963195,130.9862255974418,2465.371842393761,1,0.0018951698689232616
Leak_429,20.741543,4.6585083,L1340,0.00117,L1340_1,L1340,60,2322.649912105616,131.88004981671273,2454.5299619223288,1,0.0018979227685339878
Leak_2794,21.466515,4.6578293,L333,0.00113,L333,L333,32,2325.2527373172106,111.28136782803979,2436.5341051452506,1,0.0019116618457471987
Leak_284,22.7944,4.6538086,L1230,0.00109,L1230,L1230,75,2327.858479326144,149.99343586231063,2477.8519151884543,1,0.001878162518600734
Leak_2633,24.502573,4.6513453,L3130,0.00099,L3130_1,L3130,60,2334.3856167963195,130.9862255974418,2465.371842393761,1,0.0018866708757712114
Leak_537,50.814587,4.64708,L1447,0.00047,L1447,L1447,350,2368.62291406245,1376.5919479487357,3745.2148620111857,1,0.0012408046309298013
Leak_3412,20.674625,4.644526,L856,0.00117,L856_1,L856,60,2322.649912105616,131.88004981671273,2454.5299619223288,1,0.0018922262416197107
Leak_1922,35.231014,4.642945,L2549,0.00069,L2549,L2549,160,2354.0770441869927,347.98656679429166,2702.0636109812845,1,0.0017182958957389317
Leak_3183,25.601969,4.6373234,L658,0.00094,L658_1,L658,80,2337.6560454257046,156.38390456205957,2494.039949987764,1,0.0018593621082690969
Leak_650,11.092182,4.629012,L1531,0.00226,L1531,L1531,63,2252.8334551671587,138.7755918502703,2391.609047017429,1,0.00193552207607759
Leak_62,14.678273,4.6218967,L1050,0.00172,L1050,L1050,110,2287.155114890482,217.65527950708912,2504.810394397571,1,0.0018452082257850982
Leak_3442,33.246418,4.6208744,L88,0.00072,L88,L88,63,2352.10044975576,132.50285169918797,2484.603301454948,1,0.001859803696711386
Leak_2724,13.580696,4.61623,L3209,0.00184,L3209_2,L3209,110,2279.4831697899835,218.2416528166509,2497.7248226066345,1,0.0018481739738522573
Leak_1677,55.236736,4.614139,L2316,0.00043,L2316,L2316,90,2371.277257881271,167.19286645683567,2538.470124338107,1,0.0018176850047627489
Leak_502,51.6627,4.6117034,L1405,0.00046,L1405,L1405,63,2369.286221337072,130.04597686486005,2499.3321982019324,1,0.001845174242608187
Leak_2486,7.5330863,4.6113563,L3031,0.0035,L3031,L3031,63,2175.9573690094103,141.1741927892065,2317.131561798617,1,0.0019901141283548357
Leak_3450,19.962143,4.593084,L885,0.0012,L885,L885,80,2320.6997053809437,157.947131566742,2478.6468369476856,1,0.0018530610291162394
Leak_517,43.848934,4.590121,L1422,0.00054,L1422_1,L1422,90,2363.9849598307983,168.80337040991793,2532.7883302407163,1,0.001812279667267999
Leak_3247,26.117626,4.58128,L711,0.00091,L711_1,L711,60,2339.620501459887,130.53538995339588,2470.1558914132825,1,0.001854652270085951
Leak_3303,35.368187,4.5775313,L77,0.00067,L77_1,L77,60,2355.3956965199295,128.8972415692742,2484.2929380892037,1,0.001842589200152398
Leak_2626,23.386711,4.573907,L3128,0.00102,L3128_3,L3128,60,2332.4255562189046,131.14595411610682,2463.571510335011,1,0.0018566162497456987
